"GEOID","HS_SepCnt","HS_SepDn","MS_SepCnt","MS_SepDn","LS_SepCnt","LS_SepDn","AREA_SQKM"
"'360610148023",0,0,0,0,0,0,0.025
"'360290014031",0,0,0,0,0,0,0.157
"'361031581081",0,0,0,0,0,0,0.687
"'360550113041",0,0,0,0,0,0,2.853
"'360290007002",0,0,0,0,0,0,0.2
"'360593033011",0,0,0,0,0,0,0.195
"'360470438001",0,0,0,0,0,0,0.056
"'361059507012",0,0,0,0,0,0,0.482
"'360150004001",0,0,0,0,0,0,0.962
"'360050131004",0,0,0,0,0,0,0.04
"'360050147012",0,0,0,0,0,0,0.068
"'361031244013",0,0,0,0,0,0,1.018
"'360810845002",0,0,0,0,0,0,0.031
"'360670018001",0,0,0,0,0,0,0.174
"'360470098004",0,0,0,0,0,0,0.038
"'360070132022",0,0,0,0,0,0,1.007
"'360610063001",0,0,0,0,0,0,0.052
"'360550095001",0,0,0,0,0,0,0.272
"'360470373002",0,0,0,0,0,0,0.04
"'360050279001",0,0,0,0,0,0,0.083
"'360550037002",0,0,0,0,0,0,0.597
"'360470491003",0,0,0,0,0,0,0.058
"'360630227024",678,29.357,678,29.357,678,29.357,23.095
"'360050380003",0,0,0,0,0,0,0.049
"'361031581082",0,0,0,0,0,0,1.836
"'360450602011",0,0,0,0,0,0,0.437
"'360070141004",0,0,0,0,0,0,0.244
"'360910622001",0,0,0,0,0,0,0.493
"'360670135001",0,0,0,0,0,0,1.739
"'360050396001",0,0,0,0,0,0,0.045
"'360610255002",0,0,0,0,0,0,0.054
"'360670137013",0,0,0,0,0,0,1.337
"'361190076005",0,0,0,0,0,0,0.68
"'360050435021",2,1.201,2,1.201,2,1.201,1.666
"'360650249002",0,0,0,0,0,0,2.448
"'360290174001",0,0,0,0,0,0,0.842
"'360470227002",0,0,0,0,0,0,0.064
"'360594051003",0,0,0,0,0,0,0.334
"'360290091072",0,0,0,0,0,0,0.977
"'360510314003",0,0,0,0,0,0,1.479
"'360810253013",0,0,0,0,0,0,0.034
"'361190051001",0,0,0,0,0,0,0.218
"'360630212003",0,0,0,0,0,0,1.414
"'360050093020",3,1.86,3,1.86,3,1.86,1.613
"'360050123004",0,0,0,0,0,0,0.01
"'360610208003",0,0,0,0,0,0,0.049
"'360070014012",0,0,0,0,0,0,0.136
"'360650217012",0,0,0,0,0,0,0.711
"'360594114006",0,0,0,0,0,0,0.293
"'360470373003",0,0,0,0,0,0,0.037
"'361031243021",0,0,0,0,0,0,1.126
"'360290111002",0,0,0,0,0,0,0.283
"'360050267025",0,0,0,0,0,0,0.017
"'360610205001",0,0,0,0,0,0,0.248
"'360670164001",0,0,0,0,0,0,1.099
"'360610080005",0,0,0,0,0,0,0.025
"'360595188003",0,0,0,0,0,0,0.369
"'360470309001",0,0,0,0,0,0,0.088
"'360594044002",0,0,0,0,0,0,0.228
"'361019625002",0,0,0,0,0,0,1.683
"'360050051001",0,0,0,0,0,0,0.275
"'360470702014",0,0,0,0,0,0,0.201
"'361190121022",0,0,0,0,0,0,1.589
"'360595194004",0,0,0,0,0,0,0.364
"'360050236002",0,0,0,0,0,0,0.047
"'360810192001",0,0,0,0,0,0,0.129
"'360050233022",0,0,0,0,0,0,0.025
"'360610239001",0,0,0,0,0,0,0.029
"'360050323002",0,0,0,0,0,0,0.024
"'360594058002",0,0,0,0,0,0,0.242
"'360610124002",0,0,0,0,0,0,0.019
"'360550142062",0,0,0,0,0,0,0.963
"'360811171003",0,0,0,0,0,0,0.093
"'360050373004",0,0,0,0,0,0,0.032
"'360610044009",0,0,0,0,0,0,0.036
"'360470292001",0,0,0,0,0,0,0.055
"'360810061003",0,0,0,0,0,0,0.049
"'360110418004",0,0,0,0,0,0,0.299
"'360550048001",0,0,0,0,0,0,0.131
"'360610041001",0,0,0,0,0,0,0.026
"'360594141006",0,0,0,0,0,0,0.473
"'360050442002",0,0,0,0,0,0,0.047
"'360810659001",0,0,0,0,0,0,0.095
"'360470171002",0,0,0,0,0,0,0.042
"'360050328003",0,0,0,0,0,0,0.044
"'360272211004",0,0,0,0,0,0,0.191
"'360210012003",0,0,0,0,0,0,0.119
"'360050394003",0,0,0,0,0,0,0.018
"'360290049023",0,0,0,0,0,0,0.232
"'360910607062",0,0,0,0,0,0,2.287
"'360470702011",0,0,0,0,0,0,0.262
"'360810566001",0,0,0,0,0,0,0.092
"'360290091133",0,0,0,0,0,0,2.104
"'360811471002",0,0,0,0,0,0,0.189
"'360050361005",0,0,0,0,0,0,0.034
"'360290140002",0,0,0,0,0,0,1.498
"'361119517003",0,0,0,0,0,0,0.509
"'360290043007",0,0,0,0,0,0,0.109
"'360810484003",0,0,0,0,0,0,0.095
"'360470285021",0,0,0,0,0,0,0.12
"'360050229013",0,0,0,0,0,0,0.016
"'360290089002",0,0,0,0,0,0,0.459
"'360810797011",0,0,0,0,0,0,0.027
"'361190148113",0,0,0,0,0,0,1.471
"'361219709002",595,9.406,595,9.406,595,9.406,63.254
"'360810558001",0,0,0,0,0,0,0.076
"'360870121122",0,0,0,0,0,0,0.479
"'360811129002",0,0,0,0,0,0,0.136
"'360290130022",0,0,0,0,0,0,1.69
"'360594148002",0,0,0,0,0,0,0.537
"'360290091121",0,0,0,0,0,0,2.284
"'360610162001",0,0,0,0,0,0,0.035
"'360470260003",0,0,0,0,0,0,0.074
"'360470934002",0,0,0,0,0,0,0.097
"'360810273011",0,0,0,0,0,0,0.062
"'360550056002",0,0,0,0,0,0,0.184
"'360610233002",0,0,0,0,0,0,0.044
"'360470350001",0,0,0,0,0,0,0.058
"'360470489001",0,0,0,0,0,0,0.034
"'360810132001",0,0,0,0,0,0,0.086
"'360630207002",0,0,0,0,0,0,0.14
"'360810467004",0,0,0,0,0,0,0.044
"'360290093015",0,0,0,0,0,0,0.277
"'361190011021",0,0,0,0,0,0,0.108
"'360470840002",0,0,0,0,0,0,0.086
"'360471008002",0,0,0,0,0,0,0.071
"'361032009041",0,0,0,0,0,0,0.866
"'360910619062",388,61.843,388,61.843,388,61.843,6.274
"'360910607031",478,22.734,478,22.734,478,22.734,21.026
"'360593016002",0,0,0,0,0,0,0.392
"'361190084044",0,0,0,0,0,0,0.203
"'360290125011",0,0,0,0,0,0,0.398
"'360810126021",0,0,0,0,0,0,0.062
"'360290037004",0,0,0,0,0,0,0.383
"'360470074003",0,0,0,0,0,0,0.032
"'360811385011",0,0,0,0,0,0,0.585
"'361031461053",0,0,0,0,0,0,0.954
"'360070136004",0,0,0,0,0,0,0.175
"'360290066022",0,0,0,0,0,0,0.119
"'360470982002",0,0,0,0,0,0,0.209
"'360810991000",0,0,0,0,0,0,0.412
"'360610225005",0,0,0,0,0,0,0.026
"'360594063001",0,0,0,0,0,0,0.382
"'360470243001",0,0,0,0,0,0,0.051
"'360810254023",0,0,0,0,0,0,0.096
"'360610148022",0,0,0,0,0,0,0.038
"'360610230004",0,0,0,0,0,0,0.044
"'360930218012",0,0,0,0,0,0,0.632
"'360470131002",0,0,0,0,0,0,0.041
"'360070014013",0,0,0,0,0,0,0.137
"'360810265021",0,0,0,0,0,0,0.066
"'360910625063",0,0,0,0,0,0,1.96
"'361190052001",0,0,0,0,0,0,1.129
"'360710011004",0,0,0,0,0,0,0.28
"'360630238002",0,0,0,0,0,0,0.288
"'360810178001",0,0,0,0,0,0,0.1
"'360530305011",0,0,0,0,458,98.331,4.658
"'360870113022",0,0,0,0,0,0,2.185
"'360670056021",0,0,0,0,0,0,0.976
"'361190083011",0,0,0,0,0,0,0.512
"'360595183004",0,0,0,0,0,0,0.77
"'360810115001",0,0,0,0,0,0,0.1
"'360290159002",0,0,0,0,0,0,4.827
"'360810169002",0,0,0,0,0,0,0.074
"'360050420001",0,0,0,0,0,0,0.063
"'360593013003",0,0,0,0,0,0,0.224
"'360610093002",0,0,0,0,0,0,0.043
"'360594144005",0,0,0,0,0,0,1.292
"'360130357003",0,0,0,0,0,0,1.582
"'361190046001",0,0,0,0,0,0,0.158
"'360550112013",0,0,0,0,0,0,1.063
"'360470702013",0,0,0,0,0,0,0.34
"'360630210001",0,0,0,0,0,0,0.175
"'360390808001",0,0,0,0,0,0,1.622
"'360050267026",0,0,0,0,0,0,0.037
"'360811227031",0,0,0,0,0,0,0.082
"'360470001001",0,0,0,0,0,0,0.094
"'360630244051",0,0,0,0,0,0,2.892
"'360710005021",0,0,0,0,0,0,0.134
"'360810884006",0,0,0,0,0,0,0.307
"'360471024001",0,0,0,0,0,0,0.143
"'360470022003",0,0,0,0,0,0,0.097
"'360550064001",0,0,0,0,0,0,0.173
"'360810097001",0,0,0,0,0,0,0.039
"'360610167001",0,0,0,0,0,0,0.086
"'360470148001",0,0,0,0,0,0,0.056
"'361031460011",0,0,0,0,0,0,0.697
"'360610066003",0,0,0,0,0,0,0.017
"'360239706004",0,0,0,0,0,0,0.173
"'360290138025",727,31.318,727,31.318,727,31.318,23.214
"'360999510001",366,37.317,366,37.317,366,37.317,9.808
"'360050145004",0,0,0,0,0,0,0.066
"'360811277002",0,0,0,0,0,0,0.244
"'360050161004",0,0,0,0,0,0,0.034
"'360050361004",0,0,0,0,0,0,0.006
"'360550140013",0,0,0,0,0,0,0.594
"'360550112101",0,0,0,0,0,0,1.142
"'360810713031",0,0,0,0,0,0,0.05
"'360810294006",0,0,0,0,0,0,0.298
"'360550054002",0,0,0,0,0,0,0.175
"'360290015002",0,0,0,0,0,0,0.275
"'360610132032",0,0,0,0,0,0,0.019
"'360810849012",0,0,0,0,0,0,0.164
"'360050181011",0,0,0,0,0,0,0.047
"'360470228002",0,0,0,0,0,0,0.055
"'360470495002",0,0,0,0,0,0,0.046
"'360470206002",0,0,0,0,0,0,0.095
"'360610072006",0,0,0,0,0,0,0.013
"'360810633011",0,0,0,0,0,0,0.138
"'360850132031",0,0,0,0,0,0,0.19
"'360810664031",0,0,0,0,0,0,0.124
"'360594057003",0,0,0,0,0,0,0.344
"'360290173021",0,0,0,0,0,0,0.643
"'360050098003",0,0,0,0,0,0,0.174
"'361190007011",0,0,0,0,0,0,0.336
"'360593033023",0,0,0,0,0,0,0.183
"'361031459042",0,0,0,0,0,0,1.921
"'360470768003",0,0,0,0,0,0,0.079
"'360290078002",0,0,0,0,0,0,0.958
"'360290091141",0,0,0,0,0,0,1.093
"'360810159004",0,0,0,0,0,0,0.048
"'360830524052",0,0,0,0,0,0,1.827
"'360594088001",0,0,0,0,0,0,0.351
"'360670058002",0,0,0,0,0,0,0.287
"'360810697024",0,0,0,0,0,0,0.141
"'360610049001",0,0,0,0,0,0,0.137
"'360050385002",0,0,0,0,0,0,0.028
"'360594100002",0,0,0,0,0,0,0.359
"'360050093021",0,0,0,0,0,0,0.865
"'360594061003",0,0,0,0,0,0,0.27
"'360239702011",482,8.342,482,8.342,482,8.342,57.781
"'360290099001",0,0,0,0,0,0,0.433
"'361031584092",0,0,0,0,0,0,1.103
"'360810547002",0,0,0,0,0,0,0.038
"'360191031001",0,0,0,0,0,0,0.27
"'360150112004",219,10.098,219,10.098,219,10.098,21.686
"'360894904003",413,10.535,413,10.535,413,10.535,39.201
"'360290085001",0,0,0,0,0,0,0.264
"'360710112002",0,0,0,0,0,0,1.635
"'360810542003",0,0,0,0,0,0,0.155
"'360710130004",0,0,0,0,0,0,0.738
"'360050413002",0,0,0,0,0,0,0.012
"'360610136041",0,0,0,0,0,0,0.018
"'360811257003",0,0,0,0,0,0,0.093
"'360594084004",0,0,0,0,0,0,0.329
"'360470678001",0,0,0,0,0,0,0.084
"'360050389001",0,0,0,0,0,0,0.049
"'360810929003",0,0,0,0,0,0,0.043
"'360650213021",0,0,0,0,0,0,0.248
"'361190123011",0,0,0,0,0,0,1.097
"'360470772001",0,0,0,0,0,0,0.133
"'360290100033",0,0,0,0,0,0,0.212
"'360470159004",0,0,0,0,0,0,0.039
"'361190120003",0,0,0,0,0,0,0.362
"'361031234031",0,0,0,0,0,0,0.29
"'360470508031",0,0,0,0,0,0,0.056
"'360810196001",0,0,0,0,0,0,0.128
"'360450615002",0,0,0,0,0,0,0.442
"'360610064001",0,0,0,0,0,0,0.037
"'360290036004",0,0,0,0,0,0,0.438
"'360810473001",0,0,0,0,0,0,0.048
"'360050348004",0,0,0,0,0,0,0.12
"'360610303001",0,0,0,0,0,0,0.048
"'360290142074",0,0,0,0,0,0,1.513
"'360810381002",0,0,0,0,0,0,0.075
"'360470286002",0,0,0,0,0,0,0.029
"'360470329003",0,0,0,0,0,0,0.042
"'360810731001",0,0,0,0,0,0,0.1
"'360810142012",0,0,0,0,0,0,0.117
"'360010019011",0,0,0,0,0,0,0.365
"'360050403043",0,0,0,0,0,0,0.025
"'360130302003",0,0,0,0,0,0,0.214
"'360610119001",0,0,0,0,0,0,0.089
"'360610126011",0,0,0,0,0,0,0.02
"'360050301002",0,0,0,0,0,0,0.1
"'360050235011",0,0,0,0,0,0,0.041
"'360050218004",0,0,0,0,0,0,0.061
"'361190139001",0,0,0,0,0,0,0.855
"'360610088003",0,0,0,0,0,0,0.013
"'360290142071",0,0,0,0,0,0,1.9
"'360810512003",0,0,0,0,0,0,0.075
"'360470232004",0,0,0,0,0,0,0.038
"'360630238001",0,0,0,0,0,0,0.289
"'360594063004",0,0,0,0,0,0,0.369
"'360594056001",0,0,0,0,0,0,0.331
"'360290081013",0,0,0,0,0,0,0.498
"'360810400002",0,0,0,0,0,0,0.105
"'360550141032",0,0,0,0,0,0,2.663
"'360010019023",0,0,0,0,0,0,0.621
"'360050399012",0,0,0,0,0,0,0.02
"'360050338021",0,0,0,0,0,0,0.047
"'360050264002",0,0,0,0,0,0,0.091
"'360550147002",0,0,0,0,0,0,1.009
"'360290029004",0,0,0,0,0,0,0.217
"'360870106013",0,0,0,0,0,0,0.494
"'360610212001",0,0,0,0,0,0,0.05
"'360050144005",0,0,0,0,0,0,0.106
"'360290146061",0,0,0,0,0,0,2.319
"'361190055001",0,0,0,0,0,0,0.453
"'360594116004",0,0,0,0,0,0,0.667
"'360870101023",0,0,0,0,0,0,0.595
"'360010022001",0,0,0,0,0,0,0.134
"'361170218002",0,0,0,0,0,0,3.104
"'360050061003",0,0,0,0,0,0,0.019
"'360610277002",0,0,0,0,0,0,0.021
"'360810181022",0,0,0,0,0,0,0.039
"'360470800002",0,0,0,0,0,0,0.076
"'360850141002",0,0,0,0,0,0,0.146
"'360610182002",0,0,0,0,0,0,0.025
"'360610154011",0,0,0,0,0,0,0.017
"'360470437004",0,0,0,0,0,0,0.035
"'360610098002",0,0,0,0,0,0,0.034
"'360050020013",0,0,0,0,0,0,0.019
"'360470968001",0,0,0,0,0,0,0.08
"'360050215021",0,0,0,0,0,0,0.048
"'360470411002",0,0,0,0,0,0,0.049
"'361031581074",0,0,0,0,0,0,0.992
"'360290134001",0,0,0,0,0,0,0.657
"'360810536012",0,0,0,0,0,0,0.078
"'361219704001",329,7.593,329,7.593,329,7.593,43.33
"'361190136002",0,0,0,0,0,0,0.523
"'360850096021",0,0,0,0,0,0,0.215
"'360290014041",0,0,0,0,0,0,0.152
"'360550035001",0,0,0,0,0,0,0.498
"'360010146151",0,0,0,0,0,0,1.228
"'360290146052",0,0,0,0,0,0,1.405
"'360610036011",0,0,0,0,0,0,0.02
"'360810818002",0,0,0,0,0,0,0.125
"'360810934010",0,0,0,0,0,0,0.553
"'361190050023",0,0,0,0,0,0,1.562
"'360650232001",0,0,0,0,0,0,3.378
"'360070138002",0,0,0,0,0,0,0.522
"'360594149003",0,0,0,0,0,0,0.484
"'360290093014",0,0,0,0,0,0,0.318
"'360010007001",0,0,0,0,0,0,1.135
"'360470730002",0,0,0,0,0,0,0.072
"'360810404003",0,0,0,0,0,0,0.097
"'361032010101",0,0,0,0,0,0,4.572
"'360470327002",0,0,0,0,0,0,0.079
"'360099618001",0,0,0,0,0,0,1.234
"'361031907062",0,0,296,85.036,296,85.036,3.481
"'360191019013",0,0,0,0,0,0,3.99
"'360050075002",0,0,0,0,0,0,0.116
"'360850207012",0,0,0,0,0,0,0.073
"'360810053002",0,0,0,0,0,0,0.05
"'360594063002",0,0,0,0,0,0,0.342
"'360050023002",0,0,0,0,0,0,0.019
"'360670109001",0,0,0,0,0,0,0.577
"'360550020003",0,0,0,0,0,0,0.242
"'361031905031",0,0,0,0,0,0,2.058
"'360610156012",0,0,0,0,0,0,0.018
"'360610238041",0,0,0,0,0,0,0.138
"'360630227151",0,0,0,0,0,0,0.955
"'360610150022",0,0,0,0,0,0,0.026
"'360594066004",0,0,0,0,0,0,0.952
"'360290084001",0,0,0,0,0,0,0.186
"'360290027042",0,0,0,0,0,0,0.166
"'360730406032",504,10.012,504,10.012,504,10.012,50.342
"'360470193004",0,0,0,0,0,0,0.068
"'360550128003",0,0,0,0,0,0,0.745
"'360610169001",0,0,0,0,0,0,0.024
"'360290005002",0,0,0,0,0,0,0.304
"'361031103003",0,0,0,0,0,0,0.791
"'360594090003",0,0,0,0,0,0,0.513
"'360594094003",0,0,0,0,0,0,0.539
"'360470596001",0,0,0,0,0,0,0.038
"'360594087004",0,0,0,0,0,0,0.196
"'360110418005",0,0,0,0,0,0,0.637
"'360610201021",0,0,0,0,0,0,0.023
"'361031581033",0,0,0,0,0,0,1.415
"'360910625072",0,0,571,59.676,571,59.676,9.568
"'360550082003",0,0,0,0,0,0,0.197
"'360595187005",0,0,0,0,0,0,0.25
"'360550112091",0,0,0,0,0,0,0.564
"'360610106011",0,0,0,0,0,0,0.017
"'360630233012",0,0,0,0,0,0,3.166
"'360630227132",0,0,0,0,0,0,2.965
"'360810508002",0,0,0,0,0,0,0.085
"'360470272003",0,0,0,0,0,0,0.056
"'360870134011",0,0,0,0,0,0,0.973
"'360050079001",0,0,0,0,0,0,0.054
"'360050229012",0,0,0,0,0,0,0.025
"'360470508042",0,0,0,0,0,0,0.034
"'360610255003",0,0,0,0,0,0,0.025
"'360272101013",0,0,0,0,0,0,0.784
"'361190061001",0,0,0,0,0,0,0.194
"'360099400001",2,0.313,2,0.313,2,0.313,6.392
"'360290065014",0,0,0,0,0,0,0.104
"'360010004034",0,0,0,0,0,0,1.996
"'360810126011",0,0,0,0,0,0,0.09
"'360670135002",0,0,0,0,0,0,1.133
"'360810809002",0,0,0,0,0,0,0.059
"'360850059011",0,0,0,0,0,0,0.185
"'361190138003",0,0,0,0,0,0,0.488
"'360050132004",0,0,0,0,0,0,0.14
"'360050404003",0,0,0,0,0,0,0.067
"'360290056005",0,0,0,0,0,0,0.095
"'361190118001",0,0,0,0,0,0,1.428
"'360610158021",0,0,0,0,0,0,0.025
"'360270601005",0,0,0,0,0,0,0.523
"'360790107003",0,0,0,0,0,0,0.626
"'360610025001",0,0,0,0,0,0,0.042
"'360470364001",0,0,0,0,0,0,0.08
"'360290164004",0,0,0,0,0,0,0.223
"'361031122161",0,0,0,0,0,0,2.439
"'361130706031",0,0,0,0,0,0,2.211
"'360810497001",0,0,0,0,0,0,0.11
"'360790112011",0,0,0,0,0,0,3.17
"'360810351001",0,0,0,0,0,0,0.044
"'360810407022",0,0,0,0,0,0,0.038
"'360670045002",0,0,0,0,0,0,0.143
"'361031237041",0,0,0,0,0,0,0.403
"'360039512023",367,23.106,367,23.106,367,23.106,15.884
"'360594125002",0,0,0,0,0,0,0.788
"'360810031002",0,0,0,0,0,0,0.092
"'360810638003",0,0,0,0,0,0,0.086
"'360670018002",0,0,0,0,0,0,0.16
"'360290048002",0,0,0,0,0,0,0.362
"'360470296001",0,0,0,0,0,0,0.057
"'360810106002",0,0,0,0,0,0,0.098
"'360810623002",0,0,0,0,0,0,0.074
"'360050462055",0,0,0,0,0,0,0.596
"'360470414012",0,0,0,0,0,0,0.078
"'360810008001",0,0,0,0,0,0,0.088
"'360470249001",0,0,0,0,0,0,0.046
"'360594112003",0,0,0,0,0,0,0.249
"'360811367001",0,0,0,0,0,0,0.1
"'361190091002",0,0,0,0,0,0,0.491
"'360650227022",0,0,0,0,0,0,2.645
"'360810151001",0,0,0,0,0,0,0.053
"'360610192002",0,0,0,0,0,0,0.038
"'361190057041",0,0,0,0,0,0,0.844
"'361019621002",643,6.59,643,6.59,643,6.59,97.565
"'360290080032",0,0,0,0,0,0,0.265
"'360810922000",0,0,0,0,0,0,0.366
"'360470221002",0,0,0,0,0,0,0.07
"'360470351011",0,0,0,0,0,0,0.07
"'360610287003",0,0,0,0,0,0,0.038
"'360810779042",0,0,0,0,0,0,0.104
"'360690501011",499,32.461,499,32.461,499,32.461,15.373
"'360470069021",0,0,0,0,0,0,0.05
"'360595198023",0,0,0,0,0,0,0.571
"'360930215002",0,0,0,0,0,0,0.475
"'360594049015",0,0,0,0,0,0,0.31
"'360810713051",0,0,0,0,0,0,0.053
"'360690515011",376,42.296,376,42.296,376,42.296,8.89
"'360550127003",0,0,0,0,0,0,0.605
"'360810857003",0,0,0,0,0,0,0.048
"'360610086011",0,0,0,0,0,0,0.044
"'360471142012",0,0,0,0,0,0,0.202
"'360471122001",0,0,0,0,0,0,0.119
"'360594082004",0,0,0,0,0,0,0.253
"'360594083005",0,0,0,0,0,0,0.285
"'360471170001",0,0,0,0,0,0,0.048
"'360471176012",0,0,0,0,0,0,0.072
"'360471188001",0,0,0,0,0,0,0.067
"'360810061004",0,0,0,0,0,0,0.049
"'360810077001",0,0,0,0,0,0,0.125
"'360811483004",0,0,0,0,0,0,0.295
"'360811571012",0,0,0,0,0,0,0.101
"'360595216022",0,0,0,0,0,0,0.294
"'360594146001",0,0,0,0,0,0,0.682
"'360810107011",0,0,0,0,0,0,1.562
"'360810122002",0,0,0,0,0,0,0.101
"'360594155002",0,0,0,0,0,0,0.386
"'360594112004",0,0,0,0,0,0,0.252
"'360594123023",0,0,0,0,0,0,0.351
"'360810018001",0,0,0,0,0,0,0.079
"'360810036002",0,0,0,0,0,0,0.073
"'360610183007",0,0,0,0,0,0,0.023
"'360610028001",0,0,0,0,0,0,0.02
"'360610086030",0,0,0,0,0,0,0.165
"'360610106010",0,0,0,0,0,0,0.128
"'360610169006",0,0,0,0,0,0,0.022
"'360610173007",0,0,0,0,0,0,0.024
"'360610205003",0,0,0,0,0,0,0.016
"'360610225000",0,0,0,0,0,0,0.136
"'360610241005",0,0,0,0,0,0,0.022
"'360594165005",0,0,0,0,0,0,0.199
"'360593042023",0,0,0,0,0,0,0.427
"'360594153006",0,0,0,0,0,0,0.48
"'360811047005",0,0,0,0,0,0,0.169
"'361119536003",0,0,0,0,0,0,1.297
"'360594106001",0,0,0,0,0,0,0.297
"'360594101003",0,0,0,0,0,0,0.255
"'360810236001",0,0,0,0,0,0,0.094
"'360810258001",0,0,0,0,0,0,0.148
"'360810261003",0,0,0,0,0,0,0.042
"'360595175003",0,0,0,0,0,0,0.618
"'360595173022",0,0,0,0,0,0,0.211
"'360594043001",0,0,0,0,0,0,0.183
"'360810517001",0,0,0,0,0,0,0.171
"'360810526002",0,0,0,0,0,0,0.091
"'360830517022",0,0,0,0,0,0,2.365
"'360593019001",0,0,0,0,0,0,0.677
"'360810461001",0,0,0,0,0,0,0.061
"'360594045005",0,0,0,0,0,0,0.164
"'360810616021",0,0,0,0,0,0,0.21
"'360810551001",0,0,0,0,0,0,0.045
"'360810555001",0,0,0,0,0,0,0.048
"'360810567003",0,0,0,0,0,0,0.076
"'360850011003",0,0,0,0,0,0,0.107
"'360850114012",0,0,0,0,0,0,0.353
"'360810687002",0,0,0,0,0,0,0.059
"'360850201003",0,0,0,0,0,0,0.168
"'360850170051",0,0,0,0,0,0,0.965
"'360594154012",0,0,0,0,0,0,0.345
"'360594089005",0,0,0,0,0,0,0.586
"'360595197042",0,0,0,0,0,0,0.472
"'360810838004",0,0,0,0,0,0,0.099
"'360470370003",0,0,0,0,0,0,0.13
"'360470336001",0,0,0,0,0,0,0.092
"'360470347002",0,0,0,0,0,0,0.047
"'360470447002",0,0,0,0,0,0,0.075
"'360470462022",0,0,0,0,0,0,0.108
"'360470437001",0,0,0,0,0,0,0.035
"'360470443002",0,0,0,0,0,0,0.053
"'360470564002",0,0,0,0,0,0,0.064
"'360470571002",0,0,0,0,0,0,0.038
"'360470535001",0,0,0,0,0,0,0.025
"'360470549001",0,0,0,0,0,0,0.056
"'360470628001",0,0,0,0,0,0,0.202
"'360470818001",0,0,0,0,0,0,0.076
"'360470830001",0,0,0,0,0,0,0.059
"'360470724001",0,0,0,0,0,0,0.063
"'360470734002",0,0,0,0,0,0,0.067
"'360470750001",0,0,0,0,0,0,0.087
"'360050160001",0,0,0,0,0,0,0.196
"'360050382001",0,0,0,0,0,0,0.084
"'360050083005",0,0,0,0,0,0,0.02
"'360050166001",0,0,0,0,0,0,0.146
"'360050062003",0,0,0,0,0,0,0.038
"'360050033003",0,0,0,0,0,0,0.036
"'360050369011",0,0,0,0,0,0,0.066
"'360050028001",0,0,0,0,0,0,0.283
"'360470062003",0,0,0,0,0,0,0.056
"'360470150002",0,0,0,0,0,0,0.077
"'360050119003",0,0,0,0,0,0,0.017
"'360470208001",0,0,0,0,0,0,0.038
"'360470212003",0,0,0,0,0,0,0.061
"'360470219003",0,0,0,0,0,0,0.071
"'360470195003",0,0,0,0,0,0,0.034
"'360470117003",0,0,0,0,0,0,0.053
"'360470129011",0,0,0,0,0,0,0.013
"'360470252001",0,0,0,0,0,0,0.039
"'360470259011",0,0,0,0,0,0,0.08
"'360191006001",547,9.383,547,9.383,547,9.383,58.299
"'360470317013",0,0,0,0,0,0,0.047
"'360470321001",0,0,0,0,0,0,0.047
"'360470323003",0,0,0,0,0,0,0.064
"'361031456011",0,0,0,0,0,0,0.28
"'361031237013",0,0,0,0,0,0,1.129
"'361031349064",0,0,0,0,0,0,0.506
"'361090002021",0,0,0,0,0,0,0.189
"'360910612022",0,0,0,0,0,0,0.472
"'360550122015",0,0,0,0,0,0,0.579
"'360550131033",0,0,0,0,0,0,0.617
"'360850279004",1,1.94,1,1.94,1,1.94,0.515
"'360610044000",2,4.234,2,4.234,2,4.234,0.472
"'360390809005",554,37.212,554,37.212,554,37.212,14.888
"'360379504012",522,12.056,522,12.056,522,12.056,43.298
"'360710105013",0,0,0,0,0,0,2.2
"'360010136043",0,0,0,0,0,0,2.012
"'360010140014",0,0,0,0,0,0,0.85
"'360010135102",0,0,0,0,0,0,1.214
"'360359715021",58,22.306,58,22.306,58,22.306,2.6
"'360910604003",0,0,0,0,0,0,0.496
"'360910625034",0,0,0,0,0,0,0.192
"'360470031021",1,7.249,1,7.249,1,7.249,0.138
"'360470104021",0,0,0,0,0,0,0.038
"'360690506032",75,13.792,75,13.792,75,13.792,5.438
"'360470531012",0,0,0,0,0,0,0.052
"'360830524082",0,0,0,0,0,0,0.96
"'361150880023",343,29.719,343,29.719,343,29.719,11.542
"'360550142061",0,0,0,0,0,0,0.677
"'360550143024",0,0,0,0,0,0,1.324
"'360550107001",0,0,0,0,0,0,0.426
"'360870115071",0,0,0,0,0,0,2.674
"'360550038063",0,0,16,23.75,16,23.75,0.674
"'360550113042",0,0,0,0,0,0,3.352
"'360610126014",0,0,0,0,0,0,0.018
"'360610238023",0,0,0,0,0,0,0.091
"'360610058002",0,0,0,0,0,0,0.055
"'360810265011",0,0,0,0,0,0,0.039
"'360810407021",0,0,0,0,0,0,0.051
"'360810273023",0,0,0,0,0,0,0.042
"'360811163021",0,0,0,0,0,0,0.05
"'360810535021",0,0,0,0,0,0,0.337
"'360610029011",0,0,0,0,0,0,0.033
"'360610002024",0,0,0,0,0,0,0.107
"'360811347011",0,0,0,0,0,0,0.246
"'360810972041",0,0,0,0,0,0,0.274
"'360271401013",0,0,0,0,0,0,2.13
"'361031591121",0,0,0,0,0,0,1.2
"'361031595181",0,0,0,0,0,0,1.595
"'361031456013",0,0,0,0,0,0,0.455
"'361031353062",0,0,0,0,0,0,0.343
"'361190145003",0,0,0,0,0,0,0.59
